,title,link
349,金克木：谈读书和“格式塔”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132937&idx=1&sn=66b597cdb0d14b643aadd6a18a6d7aaa&chksm=845abd7cb32d346a87535749c61164637d78010d905d7cb561bf1068993cc942e53dd4bad6a6#rd
350,新刊速递：2016年第10期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132925&idx=1&sn=b2be0ca01206c697cf50aca2d0b94fd8&chksm=845abd08b32d341e930c1404dca2c9675353c9770e389b94efedc0391d1b0f270916094f7062#rd
351,《读书》首发 | 刘禾等：走出文明的金字塔,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132923&idx=1&sn=f1e0d0575c99c14f73b5bb9985c4d8ea&chksm=845abd0eb32d3418408ffbd70eea01be525b951305e71c892dcbd2925c35b12fffe396d1fb82#rd
352,刘晗：美国宪法的故人故事,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132909&idx=1&sn=f6855e1ebce83b67ba294ad6a004a433&chksm=845abd18b32d340efa17b4112ad0d95b09ad5477f414306b998f523fabcd85588498976b11c4#rd
353,江弱水：就夏译美国散文谈翻译观,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132885&idx=1&sn=8ed5252b7f9f31ee6723ee8e7a801382&chksm=845abd20b32d34368cad1cea18433bc2df934a2762d0bcce518c686d5734930d0bfa45b2cb16#rd
354,秋分· 纪念 | 叶秀山：读那些有读头的书,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132878&idx=1&sn=a9ec7256e1d2f832e27325afc2621d44&chksm=845abd3bb32d342d6b28886390a6bb22477b2c2ffc0d21ad47be5a8a2151af59db3eee62e837#rd
355,张磊 燕碧天：食物的政治,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132877&idx=1&sn=89398ff7a610aca661784f2169f41407&chksm=845abd38b32d342e544e569062faee4d7bd69575895aa0fbbcbef91f6b72fa60d964a44b7da1#rd
356,新刊 | 康太一：隐形的翅膀——阐释学视域下的翻译,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132860&idx=1&sn=8f81289562dad85c0afdbe2770b821b1&chksm=845abec9b32d37dfeff8236d624cf95fa8df4fb850fef4920c4f634a57e40c147a528b41d8c1#rd
357,冯象：秋菊的困惑,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132838&idx=1&sn=f9dec3e5e236f170888472b38fa1ae82&chksm=845abed3b32d37c59ab8a3654cff45fd34b4be3f6110fb9ccd8b03f4416ec08ca2e647256114#rd
358,新刊 | 张慧瑜：《棉花》的故事——中国崛起的另一面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132828&idx=1&sn=93c6f4eb8d95523647bf40a1f23e04fa&chksm=845abee9b32d37ff68c86478d7b8fa67e3995783aa0fed45bfc1aed48aaa52424120908ef1c1#rd
359,新刊 | 陈颀：秋菊二十年——反思“法律与文学”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132817&idx=1&sn=41b648e51adff59dbb1bc1ff2cd8c138&chksm=845abee4b32d37f2e7936021c0166484ee2651fbd8119923e486e56893f792d80bb913083798#rd
360,李零：一个考古读者的希望,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132804&idx=1&sn=1b96780217adb04a97c0e5df61abfd0f&chksm=845abef1b32d37e7bc2ade61402ae7e2c4a6c811151d7692071610ca06389b005bf5619e2b6a#rd
361,新刊 | 周质平：汉字繁简的再审思,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132791&idx=1&sn=cfceb63d126cdfe904d2bd4d0418d5db&chksm=845abe82b32d3794fabdb0020b5bdb37e9feaf01187fb5d159ae4358d2e6a3aba0b74b50ecb9#rd
362,新刊 | 段志强：三千弱水入流沙,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132779&idx=1&sn=79109855fbc834ed874c99d0f0a2ece8&chksm=845abe9eb32d37880273ddb797083392b25340959af7a106abac3d5c094ae7d14a8745855d54#rd
363,金克木：《论语》中的马,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132760&idx=1&sn=591132605a0076a2aa9d2bb384760472&chksm=845abeadb32d37bb16ca59c8c44fa436a025ffd1befac65cc17c5864446921cbc54e7e598206#rd
364,《读书》首发 | 江晓原 穆蕴秋：影响因子是可以操弄的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132734&idx=1&sn=98309b2ca7bf7a05b9fe29af8329548f&chksm=845abe4bb32d375de1ca7e9a148b21b72633bff74ea6578d3bbd50aee2a940c2ddcd95631e91#rd
365,新刊速递：2016年第9期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132721&idx=1&sn=90bc1468170bc8e2d6bdf741aee81f9a&chksm=845abe44b32d37527ff46baa54e13f3d7ba9dcf75c334471eb49f59ce409cd69e9df18585f1c#rd
366,《读书》首发 | 刘统：长征——历尽艰辛的求生之路（上）,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132718&idx=1&sn=a064c2f128beccec057a644a1b7ed5ed&chksm=845abe5bb32d374d13d251d419af24550a373ecddc24363baa4a13d837574dd86a5d2be77e8b#rd
367,新刊速递：2016年第9期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132718&idx=2&sn=e8701014477e006c23b8572ba71bd6fa&chksm=845abe5bb32d374d5a981298e235313ab468e1698f2e2615ded119cb9aadd066c70aaa2ab790#rd
368,音乐 | 李皖：黄霑，黄霑，中国背影渐去,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132705&idx=1&sn=612b4939b247844865014ea5d4bb0f97&chksm=845abe54b32d3742516687ecbd733159e9adf06dedbeeca681b5b23debfca7f183c126ef1b1f#rd
369,张治：钱锺书眼中的薄伽丘及后继者,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132687&idx=1&sn=1b7fe990b851415d9d55d23f276197f8&chksm=845abe7ab32d376ce467cce16ab5380630135f79452a2e18710a2ae61e2827865c8ac225e698#rd
370,曹卫东：爱就是要走出无家可归的状态,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132669&idx=1&sn=d03fde492f6220ce0a3700dbe252b491&chksm=845abe08b32d371e652adf94a613fd580e6536dcd6818afeadfa1ed0e893cb9c4bcd40311de8#rd
371,孙歌：作为方法的日本,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132652&idx=1&sn=9bd96f038a702ca31bf820f34683ba5b&chksm=845abe19b32d370f87de2926e2a30282bf98156a04a4170596b1bf80504e4174822091cca7e5#rd
372,王珅：从“日本风”到“中国热”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132628&idx=1&sn=3ebb8299312f0eebe267a1267c1762d8&chksm=845abe21b32d373715ba5e5b3df2f423e53dd003f8bcb507dfc443b38d74f67847cd825d2e7a#rd
373,晋军：结构的力量——“泰坦尼克号”上的生与死,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132616&idx=1&sn=56e649c568e278a6967ef01108f0464f&chksm=845abe3db32d372b641a0c2ffd8806e716ec575e3ad6d808df08c2b6a631b2430592e49c1809#rd
374,索飒：倒骑毛驴的阿凡提与信息时代,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132600&idx=1&sn=5b1da741296dee58621b810604153b52&chksm=845abfcdb32d36dbe2db144d64a7adee5d8dc588d1f4abfb65c0e57e37761e11f88c041de761#rd
375,新刊 | 刘大先：一曲新的归去来辞,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132587&idx=1&sn=4fdbb6a6236c92e31dc42e924826e737&chksm=845abfdeb32d36c82b7d1600b4f9f1dff617ace9bc5df5e2a2b279ce44e96bee2ab765bb644c#rd
376,新刊 | 何磊：“养生”不是不值一提的市井琐事,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132575&idx=1&sn=76f2ea26d3e3a03b02ed2d3ab55b46c5&chksm=845abfeab32d36fc7a43003c90226ab71859b8dd4765520a86cc26670d4a0ac80df09220895e#rd
377,绿原：幽默小史,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132561&idx=1&sn=314de25b99b88a81c5d7c1a10ede249a&chksm=845abfe4b32d36f25ebe28bd9c1f1288142fc2d3b4ac01c92f0ded8069e4c1358e6be11ce3d3#rd
378,刘东：走出由“普世”观念带来的困境,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132548&idx=1&sn=3aa7dd97ed470a43e75b4f850a859b0e&chksm=845abff1b32d36e76173ae3aed4c1af46ec005fffe79123b01d416e9b9ce7b7e138853d17ed4#rd
379,新刊 | 陈家琪：小议“伪善”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132534&idx=1&sn=df8ccbb97cae38733043de5091a96c61&chksm=845abf83b32d36957bd9f2c42b5d020cb5cf65e0d6b0f93b18e897b2b8a7a036f68188b7c34f#rd
380,《读书》首发 | 卜键：一场全军覆没的大考,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132524&idx=1&sn=859923b7890e452104805470b3a11373&chksm=845abf99b32d368f6d2a0f17235d7f7bb81daa96e83e42cf2a08d6733b3dbc249abcc989bfd0#rd
381,纪念 | 陆谷孙：于是，人类需要幽默,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132496&idx=1&sn=eaf676f7375aa707e325cdb3ada40810&chksm=845abfa5b32d36b3221a63a3ac9d32439983cdf814b5823624be819ecf155c4a2f3bde28ab2f#rd
382,《读书》首发 | 亓同惠：道德的本源与终局——章太炎的“私德”及其批判,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132490&idx=1&sn=b0014b9c5072c3df26816c4560c411ee&chksm=845abfbfb32d36a95d92bc7727d7e5867d1149e2f5d3a1d8e7ad338fe8fefc3d4781b1a49659#rd
383,新刊速递：2016年第8期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132490&idx=2&sn=5c04125f12373263c1c4001b1aa6d870&chksm=845abfbfb32d36a98570bb73a95c4efc51363de4343f2bb0c13c430b47c591197f8a49df1508#rd
384,张冠生：江村八十年,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132471&idx=1&sn=737d25e2fc9328568dcde540c7a6f3dd&chksm=845abf42b32d3654ed1691e61e0a5be0d61901c36308dfce92ba2f019538d7b82235e710a565#rd
385,新刊 | 钟准：体育运动中的政治,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132456&idx=1&sn=0dfc19b043df6c71a2548a61bbc44a73&chksm=845abf5db32d364b30a47e4eef2e8677bcd9c34d4db4046cdcb0558066536303acc33f3eb63b#rd
386,新刊 | 李新伟：我们那“最初的中国”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132430&idx=1&sn=7d3928ea8cc0d5f064314ebe794a4920&chksm=845abf7bb32d366dcad8d3436ddad8d9caaa1320f7751763e766e7375c2e221ae0e4c880f989#rd
387,沙湄：货郎声声入梦来,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132404&idx=1&sn=b13b456667247e06c53cfeae63fc8c3a&chksm=845abf01b32d3617a5e9d74a283f2dddba63ef3ec39c0324ac06879a0e192085fa1250fc611b#rd
388,《读书》的封面，你怎么看？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132404&idx=2&sn=f552c3cc2e1b46de3e0eb73af64cf376&chksm=845abf01b32d36175d2c48eaa9d46e522e8ac4eaa789c2d699d8aecfe29a0992c0cf83bcc036#rd
389,手指运动 | 首届“大众喜爱的50个阅读微信公众号”评选投票,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132404&idx=3&sn=adc09fb391537ba4650a78dad4181001&chksm=845abf01b32d36170cc7ed30bc83fea75cb84de4372c8d99d43fa73fc39e267e0a1724d0bd06#rd
390,新刊 | 季剑青：新文化运动是启蒙运动吗？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132364&idx=1&sn=58c20a3b65c75f3e5438098e61552071&chksm=845abf39b32d362f584979c804dac93bdc9772d100313b7dee1f820e77b6f48e37472752e5d6#rd
391,新刊 | 杨清媚：费孝通读韦伯,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132343&idx=1&sn=51c33945b79472e13952b4c3dd7cf522&chksm=845ab8c2b32d31d4fc04646ab032da4a879a0e73da3b2f5d3fbbc610afbf7e5daac75aefe0d9#rd
392,新刊 | 周濂：用政治“锁死”科技？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132324&idx=1&sn=bc0ffa761da49ada7c723a55a45de31d&chksm=845ab8d1b32d31c7f4aafbc6ade661c33e1febc7388d01707d3bdd687f8d34858625652bfe9c#rd
393,七·七 | 金克木：他们“即使战胜，也将是彻底的失败”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132304&idx=1&sn=057e58eef60412f888a9439165e4659e&chksm=845ab8e5b32d31f33d46d12e19ff60d267720433481074e8cc910d5defab92893ebb066864c4#rd
394,《读书》首发 | 王洪喆：冷战的孩子——刘慈欣的战略文学密码,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132282&idx=1&sn=a6826ca4b8448bd2323b686619fc4e61&chksm=845ab88fb32d3199ef7c996ba0809b1d50aa820eb9e1ff226136d64cfad8419736e9233bc7b7#rd
395,《读书》首发 | 汪晖：“民族主义”的老问题与新困惑,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132269&idx=1&sn=b326b6cb1767ab7494dd8224c2a08a6a&chksm=845ab898b32d318ef9ce876d19b10b9b08c0e035640c74ee25de558f28b6f5f58fb98e57f194#rd
396,新刊速递：2016年第7期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132269&idx=2&sn=ba6b4027adca0761b1cd60e4b7df8f79&chksm=845ab898b32d318eef019e7001495ac39fd748c0b22f6a0b36a1121be562e774c49d46dd3346#rd
397,刘文瑾：现代性与犹太人的反思,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132250&idx=1&sn=64307e414f52424a3f453e38d1cf1703&chksm=845ab8afb32d31b955669589af6d7556e9805014269c8b2cbefefc6fdbe97cba7fab0ec8055d#rd
398,电影 | 杨新宇：影史留名《王老五》 喜剧悲心蔡楚生,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132249&idx=1&sn=1cdb14cc2861dbe03c1c0c28a6d801a3&chksm=845ab8acb32d31bada8d7a8de6bb77fd8507093f7c1011764da3b8019311c6f2395a16db5339#rd
399,聂锦芳：“到马克思的故乡去！”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132221&idx=1&sn=67e32975fa5a9d7a3ac20b38101417b7&chksm=845ab848b32d315edc1ab3265fc0cee25d6281105299ee97faca4c08e0cf764498578f4ad41e#rd
400,张宗子：梦中的忽必烈汗,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132198&idx=1&sn=1f33e04c41ec188bbfbb39881219e0d7&chksm=845ab853b32d31454977bb32a769dc54731a86974070e4e09c0e6696c3351d2e2f2bcf765f0f#rd
401,李零：从中国地理看中国革命,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132186&idx=1&sn=40d2a0442dadd723f305f611e4b4965f&chksm=845ab86fb32d3179f816c1800df74aa5d879ec0fbfe393ae6d04bcf3c597ebc1c9e8ad6617f2#rd
402,孙郁：“学术地图的绘制者”徐梵澄,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132172&idx=1&sn=77484ad3dfafb5c2f60524ddf4db0eee&chksm=845ab879b32d316fac8efed999091ede560350652b1a66f43cc51a3189e2ab3028777763214f#rd
403,端午书单 | 半年了，《读书》都“读”了哪些书,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132163&idx=1&sn=454a4184404f373377a20da8d6e9af87&chksm=845ab876b32d3160477c1a372ea010c851a4ebb63297fca5ce5628d73a7a8978c533062cc828#rd
404,《读书》首发 |  盛洪：通古今之变,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132162&idx=1&sn=a1b3b15d92cd82257d815a50a2b72a53&chksm=845ab877b32d3161c4dc774bb4c0a68c76b4cb697451e65c522f6c51716450b63c50c87c5a64#rd
405,悼念 |  李洪林：生死荣辱之间,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132159&idx=1&sn=92b9e784379f2fceb93cbc84c9345d37&chksm=845ab80ab32d311ce2202d412dddf7b615baa41a9a50b30a9754e202db3d5665509d5d254940#rd
406,《读书》首发 | 王汎森 袁一丹：满眼都是“现在”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132133&idx=1&sn=8245eef23c0f0d09a24ec682e18fbe8a&chksm=845ab810b32d3106e222ae5c5889583198c4bd401972dde99ddba47a5c39be9e91f3f125c0cd#rd
407,新刊速递：2016年第6期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132133&idx=2&sn=9f4fec7aed62eefa4661178c20141d7c&chksm=845ab810b32d31062fc28da67565037a086632c175155fee71261bac0aca4b020d188afab992#rd
408,余婉卉：《吴宓日记》中的老温德,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132113&idx=1&sn=c20f9007de7f5ff0595010805a808b98&chksm=845ab824b32d3132b4b88ba1a33465cf7681c34a6ba3c5d49b46568b6cf72c3b06c8e3de14a9#rd
409,张中行：我心目中的老温德,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132113&idx=2&sn=8124a8cb7f5fa0fde1d0a431c528b9c4&chksm=845ab824b32d3132ca7f40f9fce1bb2e0a42520d524ace2b9632a2c480684324550df5f5fa83#rd
410,杨绛：走在人生边上,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132096&idx=1&sn=48852ac3d950ab3eb842120698899750&chksm=845ab835b32d3123b36fe78262842d7c865c856626b8fb7a3d428d5c4ba54a81f8df50b19f81#rd
411,励轩：民国的汉藏佛教与现代国家,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132095&idx=1&sn=ad1bbd403b551477029939134121e79f&chksm=845ab9cab32d30dcbec526fb04c6d891c341adaebcac047155b70e7cf03b240078546d3d21ac#rd
412,新刊 | 李大兴：抚琴弦断上高楼,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132083&idx=1&sn=e170dbbd77c8f8e03200beeb443b024b&chksm=845ab9c6b32d30d082536be367dfcad1feab32beda9c13df3ec8beccf2af8383989f61a07e88#rd
413,新刊 | 潘家恩：双面的浪漫与多维的乡愁,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132064&idx=1&sn=8df2431e6e1c485c6eee47395af2c4aa&chksm=845ab9d5b32d30c35b856f3f173eca89a64653022104549de9098d94f625af04418a48e7c4e4#rd
414,新刊 | 张治：“法漫”中的古物写生,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132048&idx=1&sn=960c14352e5aabc470b3cc3a9a34103b&chksm=845ab9e5b32d30f3f9e796a95f00a3b3b82afb17e03376885a3c443a04811568459737d28ec3#rd
415,新刊 | 王一方：人的大脑何以研究人的大脑？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132019&idx=1&sn=c18e472b0ec33a6c900e16ea43ca8a0c&chksm=845ab986b32d3090e007fa03a07cb58fdca1c2e506e7b53927945a25e89b76a862e79bfae3bd#rd
416,新刊 | 彭斌：反学校文化与工人的子承父业,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652132007&idx=1&sn=cedf84b10dd729831a7f0a9ee43db45a&chksm=845ab992b32d3084d7deafdd08a874e1a8a957de654b75fd40a549c5c5aea26724daf8722220#rd
417,马克思诞辰纪念 | 来看看他的“手账”吧,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131990&idx=1&sn=7aaed40759b2bced27c3e45ed016e664&chksm=845ab9a3b32d30b567d753d98345b915b88119d8d1790ce133a410e0ff7afd2d6a478e4eee38#rd
418,《读书》首发 | 傅谨：红伶残稿，可留真香,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131977&idx=1&sn=758dba1cadbc6bb509359b277ed923c4&chksm=845ab9bcb32d30aa609bfef8d42dfd23f27a30953ff446189eb0134647cbe535212a82295239#rd
419,《读书》首发 | 李喆：“数”拓新土  道不远人 ——围棋人机大战的意义,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131961&idx=1&sn=ea3e7ca0ef5f1598e1e9fa97548e007f&chksm=845ab94cb32d305a61b816e87faa54104a8bfb1e0a41d2375205d3d81dade566eb544a5afe46#rd
420,《读书》首发 | 江晓原 穆蕴秋：“影响因子”是用来赚大钱的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131948&idx=1&sn=509cc58fd2d44d6976ca46a20ebc7d93&chksm=845ab959b32d304ffc64a35f797c97a7818729b89d2d9e6d370cd8e46cc0d3ca16d535d9d042#rd
421,新刊速递：2016年第5期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131948&idx=2&sn=4cd58c8c62bca8c6f6d8e68658727629&chksm=845ab959b32d304f2f1a4f978b3f40f4543eaa204831a4b3acd890db29d9dce4c5d98dfa0060#rd
422,戏剧 | 一个研究物理学的喜剧作家,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131932&idx=1&sn=a5a2fb893c1323a326740ac8fbf0f54d&chksm=845ab969b32d307f4e86ac1cbae38e0c31a18851269cd6bcd1d4c13d93272c1471b03919089d#rd
423,新刊 | 龚龑：简·奥斯丁的读者们,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131927&idx=1&sn=c5eda85987785ff64383d8a5ecafdc65&chksm=845ab962b32d30740a8127b8e62f9f4f0a3ce2023b433e27057a419e0296bf7c721a9f2e6940#rd
424,新刊 | 黄晞耘：波尔多的佳酿与源自英格兰的宪治思想,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652131896&idx=1&sn=bcdd71eab4ff42affd175b0cfdef821e&chksm=845ab90db32d301b59c797b213af20954d31af3f46577d7eb8c3eca766c37abee27fc99bbb29#rd
425,音乐 | 辛丰年：传统的精魂恐怕是不绝如缕的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=404648234&idx=1&sn=a8e05a96fec6b5c70546d8cb3a599d2c&chksm=02509a1f35271309a0a4267f581656a3054676e215aabbde2a9d97ea116bea19e95cef6abef2#rd
426,新刊 | 许宏：前中国时代与“中国”的初兴,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403682996&idx=1&sn=693699272e54ba3aa4b509ac0917d4d1&chksm=02415d813536d4977e9131927cd48d7d1954096d07d4af9ee28a348a42bee67e40d333317a6f#rd
427,傅雷诞辰纪念 | 黄苗子：他是黄宾虹的“护法神”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403627665&idx=1&sn=27e46fa0dda97b25f7db56e4ad4b6f11&chksm=024035a43537bcb2947997fb88488c5957b22371e7c54a171de761508ec2118120b3a436f91a#rd
428,纪念 | 杨绛：像硬米粒儿一样的傅雷,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403627665&idx=2&sn=db14d125b4a5db85bf8b63d08b78d4c0&chksm=024035a43537bcb2e2caefbfe33294fbafd7e6b5aa6e283806713957321c2a44502f94bcacf4#rd
429,论翻译 | 傅雷：“领悟为一事，用中文表达为又一事”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403627665&idx=3&sn=a145a40e3556a1675c65b6f824180f56&chksm=024035a43537bcb2bb0387e0f468d2aab7a2c85ce00cb05ccc3069a01b6862ceb90b7201ea48#rd
430,清明 | 吴飞：慎终追远——现代中国的一个童话,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403598212&idx=1&sn=3751894bc103174d039c9ccd07d0e274&chksm=024080b1353709a703ca3bdb4c17c27a6b83479d019480fd76a96fd52611449ab279bc219790#rd
431,纪念董鼎山 | 沈昌文：“董兄的大稿实在来得不易”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403598212&idx=2&sn=433d7f64e5f4c03f44d41752d3cf5bfb&chksm=024080b1353709a76bf0341fdfe5265f91651b4621c373987efe237cd5d09e4086d903c611cc#rd
432,荐号 | 多少生命中美好的失去曾被赐予我,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403581875&idx=1&sn=32818adf5bbfb88807d428c0746c1512&chksm=0240c08635374990f7f3b9c8684c5cff05dfff6a7074e654d1c93ea321b6ff782dd4e132b838#rd
433,《读书》首发 | 彭刚：如何从历史记忆中了解过去,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403563974&idx=1&sn=fdf017645069dcd12a408aad757ce3ce&chksm=02430ef3353487e529fd7465bfb36f68ec74527fce17829a1b324ccad8409762c5ccb49feef9#rd
434,《报告文学能讲述历史吗？》的修订与更新,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403563974&idx=2&sn=658ee7bc4f4cfc3b885b67b61faacc85&chksm=02430ef3353487e5cbe2691e827bfff475f28fe5f8a7f6198248694967867ce800639063f1ba#rd
435,《读书》首发 | 姚大力：报告文学能讲述历史吗？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403535859&idx=1&sn=98192bf0cc4b8bd129944b06d95d5ba5&chksm=02439cc6353415d054e6ff70a873abf4879cc7946d6e7bd4136e73f0da28d09e4a3b36ab5589#rd
436,《读书》首发 | 所思：荒原狼的嚎叫,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403504358&idx=1&sn=364d027a1d0d2012f5c330ae6a762fa5&chksm=024217d335359ec5bc94ae71f8f797edf6849b136cd4835ab7b7afdc07d64ec06619aad0ee1e#rd
437,《读书》首发 | 王炎：阿拉伯的劳伦斯 ——现代中东的形成与冲突的源起,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=403461989&idx=1&sn=8af88f72ee5f309c2f99fc75e133fcbe&chksm=0242bc5035353546baf5fb4632d509e4ae9b6521e9fcec5a86bdf42edfe5d11eb3561db524a0#rd
