Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
444,【工作要闻】宁夏社科院开展基层党支部书记述职评议考核工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484594&idx=1&sn=7c9ab13fdf8bd02b9a9ee1153d3b013e&chksm=e88369dcdff4e0cabdb3246a22bcb8b619ad8ffcf4b873f563e531d8900969c414e5ddd04ff8#rd,1,2018-1-3,0.0,1.0,1.0,0.0,47.0,0.0,3.0,,,,
445,【社科理论】叶长青：如何让“红船精神”绽放新的时代光芒,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484594&idx=2&sn=ae9048e37e71c332ed9221d56a31d409&chksm=e88369dcdff4e0ca70cfae503b0ddb8b38d72faae5c2b422371278d2be8a0cdd27fba41f4d33#rd,2,2018-1-3,0.0,1.0,1.0,0.0,31.0,0.0,0.0,,,,
446,【社科智讯】汇聚奋进新时代开启新征程的磅礴伟力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484594&idx=3&sn=7bb0fc87ff6253296b2db9de49e92116&chksm=e88369dcdff4e0ca7c94372fe7c23863c18881901b1065ea8e72536996efe1a8575e5f09988f#rd,3,2018-1-3,0.0,1.0,1.0,0.0,21.0,0.0,0.0,,,,
447,【文史专题】西夏对丝绸之路的经营及其文化印记,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484594&idx=4&sn=7ad376e31c73f767840e2760971ff520&chksm=e88369dcdff4e0ca96d252459fb48fca6e213984242def18d0c828f7177d215a4e8890483e8c#rd,4,2018-1-3,0.0,1.0,1.0,0.0,38.0,0.0,1.0,,,,
448,【工作要闻】“2017宁夏老龄事业发展论坛”顺利召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484586&idx=1&sn=b9a299067a5a638d69956892119c7067&chksm=e88369c4dff4e0d2b6acd08b21d3466e43a51df483fba4d4dbf7b2fe0d52454970ad6cc39ac0#rd,1,2017-12-27,0.0,1.0,1.0,0.0,47.0,0.0,0.0,,,,
449,【喜报】宁夏社会科学院魏淑霞、田晓娟入选2017年自治区青年拔尖人才培养工程,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484586&idx=2&sn=2f49e6ac92abb74272b007d4e65c0731&chksm=e88369c4dff4e0d2caf4da51b3b1a76e37be9c4c88a6dd9c5ff49490de08f1a0c88f59c152bb#rd,2,2017-12-27,0.0,1.0,1.0,0.0,90.0,0.0,4.0,,,,
450,【社科理论】习近平新时代中国特色社会主义经济思想引领经济发展新时代,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484586&idx=3&sn=ee84a03732ea59033abad189f7897907&chksm=e88369c4dff4e0d221999d993c6876ba73182219f27e8a5dda87ee21b03d0e4ea66bb4e2b76f#rd,3,2017-12-27,0.0,1.0,1.0,0.0,35.0,0.0,1.0,,,,
451,【文史专题】西夏民众的饮食结构,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484586&idx=4&sn=6c2717031593561724b36783dde591a0&chksm=e88369c4dff4e0d28d931fddbbd21ed9951206905be79fdc8633b276f1f12065faa90fd546fa#rd,4,2017-12-27,0.0,1.0,1.0,0.0,25.0,0.0,2.0,,,,
452,【重要通知】2018年度国家社会科学基金项目申报公告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484577&idx=1&sn=b124df4998480126b725b890bd3debb7&chksm=e88369cfdff4e0d99bdbfafe2963fd88754ea57a93d2b554ade23c4401a48eada11447f9ebe5#rd,1,2017-12-22,0.0,1.0,1.0,0.0,71.0,0.0,1.0,,,,
453,【工作要闻】宁夏社科院举办学习弘扬“红船精神”理论研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484569&idx=1&sn=d48d44880bd5c5d59a53c5e9caedfa1d&chksm=e88369f7dff4e0e11df1d593851070c4d69cfe7a5d1bc69e0c9f0b69f9fa2377d9737cc94e05#rd,1,2017-12-20,0.0,1.0,1.0,0.0,35.0,0.0,0.0,,,,
454,【社科理论】鲁忠慧：弘扬“红船精神” 实现伟大梦想,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484569&idx=2&sn=74c4fe49ff6620d3615126bdbfaa2ab4&chksm=e88369f7dff4e0e1a0083ec4c23f7d92a162b815783494ec5d722557030afcfda812d995838e#rd,2,2017-12-20,0.0,1.0,1.0,0.0,43.0,1.0,2.0,,,,
455,【社科理论】郭勤华：“乡村振兴”与传统村落文化,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484569&idx=3&sn=167a6737cda76709012434b6acf28c35&chksm=e88369f7dff4e0e115253fe6f12c691299b3945e9d4e99acd76bbbb542cf76519726ea88d003#rd,3,2017-12-20,0.0,1.0,1.0,0.0,57.0,0.0,1.0,,,,
456,【文史专题】党项民族的尚武精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484569&idx=4&sn=7fe1d830868dd9423857e7aeb5e85e0a&chksm=e88369f7dff4e0e12f166b4e12de71a0002ea435df0cf6db1cb2cdd41dc8b6fc151d56149b96#rd,4,2017-12-20,0.0,1.0,1.0,0.0,46.0,0.0,1.0,,,,
457,【工作要闻】宁夏社科院举办学习贯彻党的十九大精神集中培训班,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484558&idx=1&sn=f13b5448f2b1310775cd48d7ad37378b&chksm=e88369e0dff4e0f66f546af9ab0bea72fe5d01b103615f93acd0781061d6fe32f358950a64e3#rd,1,2017-12-13,0.0,1.0,1.0,0.0,45.0,0.0,3.0,,,,
458,【社科理论】贾峰：坚定文化自信  建设文化强国,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484558&idx=2&sn=0ecb1279e3f0d25e3f218930002dec34&chksm=e88369e0dff4e0f68c867d8ecdef13d5d1589cf3f6afc3037cd29adf6f1dc7bf6b71752dfeee#rd,2,2017-12-13,0.0,1.0,1.0,0.0,85.0,0.0,7.0,,,,
459,【社科智讯】开启新时代全面依法治国新征程,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484558&idx=3&sn=fe1e9f77f57101da937db6d31e7dc2db&chksm=e88369e0dff4e0f6057c9262c590ddc5f535c9844331c23612b3da8a067e40cef06085425439#rd,3,2017-12-13,0.0,1.0,1.0,0.0,30.0,0.0,0.0,,,,
460,【文史专题】东汉西域都护府所在地为新疆新和县玉奇喀特古城,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484558&idx=4&sn=92ffb32a2a364214c7ffbe6adb7958bb&chksm=e88369e0dff4e0f6d737a8f84ee1e7dbf017fab4103331ca9bf7fe0f7c48bc76e0152efeca7e#rd,4,2017-12-13,0.0,1.0,1.0,0.0,29.0,0.0,1.0,,,,
461,【社科理论】叶长青：让社会主义核心价值观根植千万家,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484540&idx=1&sn=4c523dac82a675a8529f45f5ff3aaf82&chksm=e8836912dff4e0048f1e85b3e66de5edd47795d11f4c03db013fce18910201dca99cd362ee2f#rd,1,2017-12-8,0.0,1.0,1.0,0.0,66.0,0.0,2.0,,,,
462,【社科理论】李禄胜：如何理解加强生态文明建设的重大意义,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484540&idx=2&sn=d9a7b20823e8ca356fc8e9c2a45d83a4&chksm=e8836912dff4e0044fb15faca5ff4dffbfe3d5168432ac34aff37fdd334ad943d0afd6077d5a#rd,2,2017-12-8,0.0,1.0,1.0,0.0,53.0,0.0,4.0,,,,
463,【社科智讯】以新思想为指引 推进现代化建设,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484540&idx=3&sn=3ccf1512d6c9ba3bf53d02f6e0938c6b&chksm=e8836912dff4e004427960f505fc7daf85c68b6f9854ccbe192c46dfdcce724c078257a405f4#rd,3,2017-12-8,0.0,1.0,1.0,0.0,23.0,0.0,0.0,,,,
464,【文史专题】西夏文学概览,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484540&idx=4&sn=26883dd1abc70865c9afe7df767da52b&chksm=e8836912dff4e004fc89784e761b6cec73a3ef2ab8e2fa44154773f2b50891c477722cbcaccd#rd,4,2017-12-8,0.0,1.0,1.0,0.0,52.0,0.0,1.0,,,,
465,【工作要闻】自治区党委聘任张廉院长、李保平研究员为法律顾问,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484529&idx=1&sn=70c9ff59c3d6e01188ac4112a7a67086&chksm=e883691fdff4e00971be0d8a7e90eb4f2f3327f8b06157a86cd49a4123b590ce1190eda66136#rd,1,2017-12-4,0.0,1.0,1.0,0.0,37.0,0.0,2.0,,,,
466,【喜报】宁夏社会科学院牛学智研究员荣获第二届“茅盾文学新人奖”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484529&idx=2&sn=0e9bc5429c0deceef7b0ce299fda47b9&chksm=e883691fdff4e00922b304d0a8b041500964b536222a6c8685965610c118fa9ddb54564a83f9#rd,2,2017-12-4,0.0,1.0,1.0,0.0,363.0,1.0,7.0,,,,
467,【社科理论】鲁忠慧：构筑实现中华民族伟大复兴的中国精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484529&idx=3&sn=104ecee17927e81b1299e483bf5195f4&chksm=e883691fdff4e009000c0ca0b30aabe5d2db7e72f6c7a52d654d1870348e2af0b13e1ed90ff1#rd,3,2017-12-4,0.0,1.0,1.0,0.0,44.0,0.0,0.0,,,,
468,【文史专题】西夏医学概述,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484529&idx=4&sn=5ab96047e5ec202f99f097454cd4991b&chksm=e883691fdff4e009d7da8ed6eb9eacd3032fc9a4eda8e6461ac4b3aafdb31850038f2058453f#rd,4,2017-12-4,0.0,1.0,1.0,0.0,28.0,0.0,1.0,,,,
469,【工作要闻】我院组织处级干部和青年科研人员赴深圳市委党校培训学习,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484517&idx=1&sn=8ddd4e3b421198c0e9258a544bb21162&chksm=e883690bdff4e01d958d5816358507e158890faff7dbaca7b1ce679cb613a41af7f7790f90b7#rd,1,2017-11-30,0.0,1.0,1.0,0.0,74.0,0.0,7.0,,,,
470,【社科理论】陈通明：提高人民群众收入水平 为实现社会主义现代化奠定坚实的基础,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484517&idx=2&sn=769738d58ad4f1f98f954a8816f9d866&chksm=e883690bdff4e01ddbadf5d7315c9dc7873a8382bd2d416b64fd5e9d619f5f16953271798008#rd,2,2017-11-30,0.0,1.0,1.0,0.0,18.0,0.0,0.0,,,,
471,【社科智讯】提升智库成果舆论引导力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484517&idx=4&sn=3f89041c8f219e2ed59b440cb612eaa2&chksm=e883690bdff4e01da55b01440c8bdbf0c1d7b010612ca4f9302c176b9ccbedb887d2e68a3a3f#rd,4,2017-11-30,0.0,1.0,1.0,0.0,23.0,0.0,0.0,,,,
472,【社科智讯】以新思想新方略引领新发展,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484504&idx=1&sn=743662e93e3c0e76cbfb5439f83cb3bb&chksm=e8836936dff4e020a716207d2f2a532f9c5d25e9c51196fc74aaf7ec32d335df2c11672002ab#rd,1,2017-11-27,0.0,1.0,1.0,0.0,39.0,0.0,0.0,,,,
473,【社科理论】廖周：怎样原原本本学好十九大精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484504&idx=2&sn=b1f23489daee3ad95d3a950bbb91e4f1&chksm=e8836936dff4e020d188621932c5961b9f6d94c48e026f6baa76b7545de2cc9b669a9aa81146#rd,2,2017-11-27,0.0,1.0,1.0,0.0,34.0,0.0,0.0,,,,
474,【社科理论】师东晖：乡村振兴战略是建设现代化强国的必然选择,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484504&idx=3&sn=45ef1e627aed4cdf4c95848760d0ea3c&chksm=e8836936dff4e020cc268681201ca3a98c7986c6eb93e4cf2329fc7750a23a817f18130fbded#rd,3,2017-11-27,0.0,1.0,1.0,0.0,36.0,0.0,0.0,,,,
475,【文史专题】西夏的国家祭祀体系,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484504&idx=4&sn=eea5e23691cf398f7f5853ffc4f0fa0f&chksm=e8836936dff4e020e04a8ce497f7b148453816e59dd3c16e17fb80fa59e9615b04bac0335084#rd,4,2017-11-27,0.0,1.0,1.0,0.0,26.0,0.0,0.0,,,,
476,【工作要闻】我院召开青年人员学习党的十九大精神座谈会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484497&idx=1&sn=df45ed0935019b7efad3cfb9a897e90a&chksm=e883693fdff4e0290a92dd12f19a1e8e8b45cd12aac9233aa52c006f7eed82cb4552fb774934#rd,1,2017-11-17,0.0,1.0,1.0,0.0,98.0,0.0,4.0,,,,
477,【社科智讯】以实体经济为重点深化供给侧结构性改革,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484497&idx=2&sn=0c228ccdb64d310019c27ef335f57a41&chksm=e883693fdff4e0296a26084583bb2fb0a707883696102c08ba342a86d0bcd929254a30fba679#rd,2,2017-11-17,0.0,1.0,1.0,0.0,23.0,0.0,0.0,,,,
478,【社科理论】李文庆：坚持人与自然和谐发展,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484497&idx=3&sn=7af0c895f1aaf6e3c87929a2b13ecdcc&chksm=e883693fdff4e0294c0bb88dc6158874fcbf9f5ef380ecdc291733bd462b183747e1d09b121a#rd,3,2017-11-17,0.0,1.0,1.0,0.0,32.0,0.0,0.0,,,,
479,【成果介绍】张进海、叶长青著《家谱编纂概论》出版,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484497&idx=4&sn=9cad16854085f75129efd2f0665aea70&chksm=e883693fdff4e029c02ba3a617ab2914ca378a40dc21cf89a58c21904ce6132fbd740b5e2250#rd,4,2017-11-17,0.0,1.0,1.0,0.0,123.0,0.0,4.0,,,,
480,【工作要闻】我院第三方评估中心召开评估报告专家评审会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484485&idx=1&sn=efb412fefa57ec9796fb11e8cbdab82d&chksm=e883692bdff4e03de36d9f55ff630ba137841e69d4c6a29babd49f43aa21cc3b44da46e397ea#rd,1,2017-11-15,0.0,1.0,1.0,0.0,70.0,0.0,1.0,,,,
481,【社科理论】乡村振兴战略是建设现代化经济体系的新引擎,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484485&idx=2&sn=0bf05cad39749fe0b966f44b31b1a008&chksm=e883692bdff4e03db5c000d91f8c550614115846b743346ba1e3bf1e635de6fad363f4e6f39c#rd,2,2017-11-15,0.0,1.0,1.0,0.0,47.0,0.0,1.0,,,,
482,【部门动态】《宁夏政报1930-1949》获批“国家图书馆民国文献整理”项目,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484485&idx=3&sn=838dbc789b5f2ed2344fd5f4242b4089&chksm=e883692bdff4e03d585b7a84ba901f4bce972dd9a1cce73f802cf677e988e6aa0cf237f222c3#rd,3,2017-11-15,0.0,1.0,1.0,0.0,43.0,0.0,2.0,,,,
483,【文史专题】西夏社会风俗,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484485&idx=4&sn=1da0fa1f859d249e1261317f0c5e37c9&chksm=e883692bdff4e03d3309677147e4012b7cc2d5f6e76b7466de2b1bd35b0bb29ccff0544069fb#rd,4,2017-11-15,0.0,1.0,1.0,0.0,32.0,0.0,1.0,,,,
484,【公告】宁夏社会科学院2017年公开招聘急需紧缺高层次人才,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484475&idx=1&sn=fecc4da6b299f3d55f50cf03e2c982d5&chksm=e8836955dff4e0434ec3bb32e370caecd3da0be030cde903d11fd90dbf62fcf5fc4e81bbaac6#rd,1,2017-11-13,0.0,1.0,1.0,0.0,1222.0,0.0,7.0,,,,
485,【社会关注】站在新的历史起点——中美关系呈现新气象,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484469&idx=1&sn=0096a28acd948660c54285898198b811&chksm=e883695bdff4e04d33d3b02a82783b9e144cab0d179bcecf0422a1dffe5a59f684b70576b409#rd,1,2017-11-10,0.0,1.0,1.0,0.0,19.0,0.0,1.0,,,,
486,【社科理论】廖周：不断开创中国特色社会主义理论体系新境界,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484469&idx=2&sn=b70a0ca9bea903bad76f8361f9556e04&chksm=e883695bdff4e04d201f791c16e82f87353d726a93a941ee5da599ed0e1b42a5fc3d8d012d6a#rd,2,2017-11-10,0.0,1.0,1.0,0.0,39.0,0.0,2.0,,,,
487,【社科理论】马妍：不忘初心 以人民利益为最高价值取向,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484469&idx=3&sn=4502466ed9127ab20ef6853245102166&chksm=e883695bdff4e04d043e67feb17f057a2a7907079c5d3c98f13385e47af1aedcd9d982511916#rd,3,2017-11-10,0.0,1.0,1.0,0.0,53.0,0.0,0.0,,,,
488,【文史专题】西夏绘画雕塑艺术,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484469&idx=4&sn=d5ee98c877b6cb13c4b4e43229547e27&chksm=e883695bdff4e04d8ea15a3d29d5a73bdd5eccc362a20475db4a10d7550f71de7e09d625a735#rd,4,2017-11-10,0.0,1.0,1.0,0.0,40.0,0.0,1.0,,,,
489,【社科理论】张廉：全面依法治国是中国特色社会主义的本质要求和重要保障,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484460&idx=1&sn=f895ac01e2fe2eda08d695fee9f93831&chksm=e8836942dff4e0541d38f935ed1a5d9b277573b76ba98f50417ce33002b077ae10ede9509df9#rd,1,2017-11-6,0.0,1.0,1.0,0.0,163.0,0.0,2.0,,,,
490,【学科动态】文化学科在宁夏文化馆建立群众文化调研基地,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484460&idx=2&sn=9d8b5c43b6cbed609973fb20ed8473b6&chksm=e8836942dff4e054db52c99769d943b8f56774497e76d890cd548660c403ef0abc11df97c030#rd,2,2017-11-6,0.0,1.0,1.0,0.0,32.0,0.0,0.0,,,,
491,【部门动态】少数民族代表人士中华文化研修班培训结业,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484460&idx=3&sn=427b9065746cdf76c334311ad9e57398&chksm=e8836942dff4e054274c6b340ef7ac9129ae706242cacae156974eebf15f789a367add3021b1#rd,3,2017-11-6,0.0,1.0,1.0,0.0,30.0,0.0,1.0,,,,
492,【文史专题】西夏文书法的形成和演变,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484460&idx=4&sn=3750746c10f2fa703f309cec12724ef4&chksm=e8836942dff4e0542989d66e64859e30d1f87c83502ae9f6f76efe38af7167172d6e6d31d92f#rd,4,2017-11-6,0.0,1.0,1.0,0.0,57.0,0.0,2.0,,,,
493,【社科智讯】赵永清：用科学思维做好宣传思想文化工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484448&idx=1&sn=ce27c1ba2532a52fb7894a07c692b1fe&chksm=e883694edff4e058af37325b51ec388ea9ca861502b469d202733874058fb57401f9c60af14b#rd,1,2017-11-1,0.0,1.0,1.0,0.0,22.0,0.0,0.0,,,,
494,【社科理论】怎样坚持和发展中国特色社会主义？,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484448&idx=2&sn=639305612512a22abe8d0946c6dbecac&chksm=e883694edff4e058661917fe2dedb3537961e39aa0f694981708f0a2e166432e2c2f24574033#rd,2,2017-11-1,0.0,1.0,1.0,0.0,39.0,0.0,2.0,,,,
495,【部门动态】李保平研究员参加依法治国与实证法学理论研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484448&idx=3&sn=13cb215e6d252f354f315eb930ea6701&chksm=e883694edff4e058bef9b9ac28d33326db173c7072c8bbfdb5ba6f245867ce69751fd12d4615#rd,3,2017-11-1,0.0,1.0,1.0,0.0,33.0,0.0,0.0,,,,
496,【文史专题】西夏教育概况,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484448&idx=4&sn=e9a238067226d2b1cd5df55949aa5723&chksm=e883694edff4e058529547ffd4a037b1e161f27736cb25d7cc91d93268a7eac678ea5aad444e#rd,4,2017-11-1,0.0,1.0,1.0,0.0,25.0,0.0,1.0,,,,
497,【工作要闻】宁夏社科院党组中心组(扩大)会议学习贯彻党的十九大精神,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484439&idx=1&sn=298bf68603255586b4e588609159871f&chksm=e8836979dff4e06fa20ec42a97c37807c60157ee25fa677ba872ec53530903d62b441deb1122#rd,1,2017-10-31,0.0,1.0,1.0,0.0,37.0,0.0,0.0,,,,
498,【社科理论】完整准确理解中国特色社会主义新时代的历史方位,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484439&idx=2&sn=b7ca236ae9bc4520cddb08918745baac&chksm=e8836979dff4e06f975ff284d6f0ff16a8c90d6409c9cf645ff57f7239ddc8365b171f9b55c6#rd,2,2017-10-31,0.0,1.0,1.0,0.0,48.0,0.0,0.0,,,,
499,【智库宁夏】我院协办“2017年脱贫富民与可持续发展”学术研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484439&idx=3&sn=bd39450c3018530c77f2aebf1997599d&chksm=e8836979dff4e06fdc4b68d8d283c647c16754cf81c6191f148494ccb0750583b61e3d7b8504#rd,3,2017-10-31,0.0,1.0,1.0,0.0,32.0,0.0,1.0,,,,
500,【社科党建】喜迎十九大 | 宁夏社科院党支部系列活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484439&idx=4&sn=82463267cad33d1e8b0a6dd1efdad1fa&chksm=e8836979dff4e06f869b31fcc5e0a4ab348a9dabc434071cdfc51c4f9f4ef3bd8c6fe5a8dfd2#rd,4,2017-10-31,0.0,1.0,1.0,0.0,40.0,0.0,0.0,,,,
501,【学科动态】地方历史文化学科参加中国民族史学会第二十次学术研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484439&idx=5&sn=76e806c414ea2fff2a768a7a7ce61783&chksm=e8836979dff4e06f0fd09d49e279093d2242f7fa109942b157717b3c74fc6262285627c3e178#rd,5,2017-10-31,0.0,1.0,1.0,0.0,63.0,0.0,3.0,,,,
502,【聚焦十九大】石泰峰：迅速掀起学习宣传贯彻党的十九大精神的热潮,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484424&idx=1&sn=62c48231e953ed39a5199267920f1979&chksm=e8836966dff4e07099fc4e2c335b91275cf9479c6c14c847add7444eaae6c615a80c5b0b75f0#rd,1,2017-10-26,0.0,1.0,1.0,0.0,22.0,0.0,0.0,,,,
503,【工作要闻】宁夏社会科学院被列为自治区重点培育智库,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484424&idx=2&sn=2705f2d64335456cdeaa80d9b8f807a0&chksm=e8836966dff4e070a09edecb01f4874b0c1fb779131de3311499cc5a5d1c4738d8d65f12d8ed#rd,2,2017-10-26,0.0,1.0,1.0,0.0,52.0,0.0,5.0,,,,
504,【社科理论】郭正礼：伟大的实践 伟大的思想,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484424&idx=3&sn=a2c855b070c43b5773285aecae6ff221&chksm=e8836966dff4e070795634dd0dd6196ea53ce250f6aa5be266354c32c719784b4fea07a3ebd9#rd,3,2017-10-26,0.0,1.0,1.0,0.0,39.0,0.0,0.0,,,,
505,【文史专题】西夏天文历法概览,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484424&idx=4&sn=b98503d375dc72601d9d25053db7737a&chksm=e8836966dff4e0704b7620bd163e430204c3345689f57a2bd774b09e0e5a42b6ceeb69c6024f#rd,4,2017-10-26,0.0,1.0,1.0,0.0,31.0,0.0,2.0,,,,
506,【聚焦十九大】刘志明：习近平新时代中国特色社会主义思想的历史地位和指导意义,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484415&idx=1&sn=7c200a7b4fc36812de79f211efce16d4&chksm=e8836e91dff4e787c5b8e9249d2611c31f2b05fb5f01d21a2dfb121f025d35475c3ff2f0b3aa#rd,1,2017-10-25,0.0,1.0,1.0,0.0,30.0,0.0,0.0,,,,
507,【社科党建】喜迎十九大 | 宁夏社科院党支部系列活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484415&idx=2&sn=124a06898a604efdbbbb842273b9642a&chksm=e8836e91dff4e7879e847f861937f2e428a695443cc9eff65fd84bd361309ff04ccd8f44495d#rd,2,2017-10-25,0.0,1.0,1.0,0.0,60.0,0.0,1.0,,,,
508,【社科理论】李华：人民是根本 一切为人民,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484415&idx=3&sn=e194caf21e719dbf7dba8f7698071334&chksm=e8836e91dff4e787cbe1c0e1378d951dc57c1415c924fc3f1a394076c16a9328e54d6c067082#rd,3,2017-10-25,0.0,1.0,1.0,0.0,63.0,0.0,4.0,,,,
509,【文史专题】西夏文化概览,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484415&idx=4&sn=21f8719552d515c58394b55d22fb8027&chksm=e8836e91dff4e7873eeee5437268e8951ca407709b588bad8fe48b243383190413abc72f36f2#rd,4,2017-10-25,0.0,1.0,1.0,0.0,60.0,0.0,3.0,,,,
510,【聚焦十九大】宁夏社科院组织全体干部职工收看党的十九大开幕式,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484403&idx=1&sn=16dbc6d8c8233954153680ca80e73a27&chksm=e8836e9ddff4e78b7e544057de27cf45df5f2fe6fb34ef28f06ec77ded067cf53bcce8483e35#rd,1,2017-10-19,0.0,1.0,1.0,0.0,43.0,0.0,0.0,,,,
511,【学科动态】文化学科赴乡村文化建设观察点盐池县麻黄山乡平庄村调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484403&idx=2&sn=fa94cc35dd274b211ad7e6844bb86660&chksm=e8836e9ddff4e78b4af529fffca125049c141bf6c3c60f347c441412d79d6d2c85e1553814cf#rd,2,2017-10-19,0.0,1.0,1.0,0.0,43.0,0.0,1.0,,,,
